id,tweet_content,harassment,IndirectH,PhysicalH,SexualH
10024,gianni and her nasty looks hahaha,1,1,0,0
2727, RikReedy26 SarahSpain Todd Tampas got the most strip clubs per capita ,0,0,0,0
5147, just found worth change finally going x89 x95 x8f chick t co PumsPK1TME ,0,0,0,0
2424, marywarvel yungpolaris ava I love everything about this as an author comic book writer amp screenwriter,0,0,0,0
5523, Sassy character Queens t co zC9QBFSoPD YouTube ,0,0,0,0
7388,RT kittyhundal I hope the Troll Slut Kaidinn is happy now that I finally responded to her drama whoring lies Looked like she was gett ,0,0,0,0
2176, Zero still stronger x89 nigger stupid waifu headlock t co HFMEpLxuDU ,0,0,0,0
10140,happy birthday my maama i miss you,0,0,0,0
9739,cant believe that guy ate lollipops and desert oh gosh,0,0,0,0
6437,RT Beno ldn Eastenders can fuck off I don t care care about Tiff being a little road girl what s happening with hunter and Mel ,0,0,0,0
7317, goIdstepsz Aww your so sweet to everyone it makes me want to be nice to my sister lol,0,0,0,0
5275,RT cloutboyjojoo if my girl dies before me ima cremate her and pour the ashes in some ramen like so i can eat her ass one last time,0,0,0,0
9978,fell asleep once i got home but tonight im grateful for a really quite fun holiday party,0,0,0,0
8249,RT CheriJacobus Manafort revelations could put Kellyanne Conway under Mueller scrutiny campaign data expert ,0,0,0,0
3994, x89 Mean act x89 x9d n x89 Act sassy x89 x9d nYou haven x89 t except running hills probably a x89 t co MoShS8FBgJ ,0,0,0,0
9631,as a man i would have worded that sentence twice as good,0,0,0,0
9343,You know how when you know your baby s not acting right and everyone s like No she s fine amp you re still like no ,0,0,0,0
3436, AmoNickk walmart x89 PUT x89 almost back ,0,0,0,0
9124, krassenstein Donnie interrogation wrong doesn t usually being x89 t co 6XxvKvBbTS ,0,0,0,0
4255,RT piersmorgan Pipe down Pipsqueak you ve been a disgracefully inflammatory aggressive nasty amp toxic far left agitator for years ht ,0,0,0,0
6136,RT BeingAltaff YRKKH continously rocked the TRP chart with very high TRPs amp AKSHARA became a household name Everyone adored Akshara ey ,0,0,0,0
8298, SF people with health insurance SF General Zuckenberg takes NO MAJOR INSURANCE That is so fucked up Really r ,0,0,0,0
7247,Once I finally blocked a reply guy out of sheer exhaustion his overfamiliar tone had gone overboard and his Twitt ,0,0,0,0
9242, BriannaWu Oh hell yeah I grew up on poor food too Had I just won a national championship and got an invite that r ,0,0,0,0
7558, Need horny young cock boobs tits bigcock bigwhitecock dmme cocktribute nudes x89 t co 4qsTdF4VMd ,1,0,0,1
6660,RT irishcharts The longest reigning Top 50 hit EVER in Ireland by a K Pop group ygofficialblink s Kiss amp Make Up with DUALIPA is going ,0,0,0,0
5878, stefanrpgsalv originaIbxtch t x89 aime sassy bitch ,0,0,0,0
8827, ayami neesan random sassy horny doesn x89 t wearing clothes talks x89 x89 ,0,0,0,0
10106,gooooo amy and tyson they deserve it from the start,0,0,0,0
10362,i hear if you dont eat you die so heres hoping that someone will elain without you would n,0,0,0,0
10384,i know her rt nothing like a man fine women with pretty feet in a great pair of shoes,0,0,0,0
8875,i can t believe kimberly almost 40 kardashian lip sync d to a song essentially slut shaming a girl half her age whi ,1,0,0,1
3536,RT KayBaddie Can yall do me a favor amp drop y all favorite songs or any song Im just trynna get put on to new music ,0,0,0,0
8038,Not only is this an Avalance picture in which Caity and Jes are being fucking adorable and it s been 84 years sinc ,0,0,0,0
9229, tiktok like shame about refer don t shit ,0,0,0,0
9291, Happy Birthday sassy little blocked Twitter right x8f x89 x8d x89 x95 x8f x89 x9d x95 x8f ,0,0,0,0
10128,guys first time maka first mkr poweeeeer,0,0,0,0
10255,how do u stop comparing urself to other girls,0,0,0,0
4485,I can call cassiexbarnes a million times midnight bc I ve broken both legs and my house is on fire amp no answer ,0,0,0,0
8910, It s bitch knock sense person sometimes ,0,0,0,0
9695,both dishes look amazing gonna be a tough night,0,0,0,0
6225,believe super like talking years remember flirt ,0,0,0,0
5753,10 off and same day free shipping Check out Ava amp Viv Women s LongSleeve Pullover Sweater Black White Size X ,0,0,0,0
4970, Being daddy x89 s having permanent armor life EastleeCampbell daddysgirl t co PbXJSYaZQH ,0,0,0,0
9309, trialandtrial Pretty someone s like mustache gettin chopped cause that s lookin grimy r x89 ,0,0,0,0
6915, Swear favorite Chopped right DjCrazyEternalSound live Can t beat x89 t co egwiIw9iHq ,0,0,0,0
6637,RT somtmesitblkdat yes the rumors are true i m a stupid bitch,0,0,0,0
6599, GPFO Excited amp Proud to be in GLASS I was honored to be part of Unbreakable as well Just saw The Upside on Frid ,0,0,0,0
8429, CNN media should about chopped reporter millions Syrians Start there chop x89 t co FRGBDwKd8O ,0,0,0,0
10260,how many times s films faced boffice clash see full list actually not full ht,0,0,0,0
10084,good luck mitch and laura food sounds nice,0,0,0,0
8928,RT abbycohenwl My daughter is a trans woman Here is a comprehensive list of people and institutions she s harming by identifying as a ,0,0,0,0
2339,RT RealKentMurphy No matter what sport you play this a perfect example of a great teammate ,0,0,0,0
5606, Lindsey Greencastle Class 2019 nI front since loved watchin x89 t co O9rJzCwpak ,0,0,0,0
5922,RT RaccoonEggs Imagine if you tried to send a letter via carrier pigeon and the pigeon just flew back home and fucked his wife using your ,0,0,0,0
7579, cumnmin x89 x9dam doing right daddy fucking damn ,1,1,0,0
8857,RT Quadrant4change ava The blame lies with EVERY adult present who stood by amp let this happen It lies with his white coach amp predominan ,0,0,0,0
7717, I m finna start making screwed chopped mixes again x8f t co by6bqObNVI ,0,0,0,0
4405,The longest reigning Top 50 hit EVER in Ireland by a K Pop group ygofficialblink s Kiss amp Make Up with DUALIPA i ,0,0,0,0
4117,Why does the mirror say Adrienne is a SLUT stanleyjonesii,0,0,0,0
4635,Keep warm while you are warming up the car or shoveling snow with this beautiful comfy Ava amp Viv Women s Cream and ,0,0,0,0
5865,RT csat ava Nancy amp Chuck have done it again Watch their rebuttal to the president s false claims of a national emergency ,0,0,0,0
8564, KailynDimalanta vampire that x89 s know ,0,0,0,0
6344,RT mestasenesta So This country can happily accept immigrants if they re funneled thru men amp useable JulieDiCaro SarahSpain franifio ,0,0,0,0
3146, Should called lying t co Ou2TFD59pt ,0,0,0,0
9219, yongscults tried sassy frenemy kinda shitty idk x89 t co 0k6Nz0OF2n ,0,0,0,0
6914,i m a slut for any scary movies amp discovery earth shows,0,0,0,0
4173,Ava amp I ran errands today She did good ,0,0,0,0
3481,amature ava lauren bulma hentai juggalette porn old lesbian porn old porn self fucking teen cum under table fucked ,0,0,0,0
8995,RT SenBlumenthal Indictment of Russian lawyer at infamous Trump Tower meeting portends peril for Trump Jr amp Kushner much more to come h ,0,0,0,0
3862,RT PCUWC Oh the wondrous mists of Ava wait no Pedder Bay Winter mornings can be gorgeous on campus We can t wait to see you all a ,0,0,0,0
8876, This little heart x89 Ohhhhh Sooooo Sassy x89 x95 x8f t co tpGdHRlHL9 ,0,0,0,0
9398,I m so excited to see my work published in ellipsis And very thankful to Camille Dungy for selecting my subm ,0,0,0,0
9683,big girls ain t sexy sike,1,0,0,1
5424, LoveLexiLore LexiLore Nubiles Such a good girl ,0,0,0,0
5222,RT D A R S H Combination of Hotness amp Cuteness eyehinakhan Love Love Glorious 10 Years Of Hina ,0,0,0,0
6774,Babes Watch me on loonyguitar nudes camgirl bigboobs slut anal joi mistress,1,0,0,1
3321,Can t be doing with girls who sleep around but then slut shame other girls for doing the same thing they re doing ,0,0,0,0
3741,finished atypical can t understand casey called instead of x89 t co S31KLzUTcC ,0,0,0,0
4555, HAHAHAHA LAUGHING HARD n nbcs sassy sarcasm side t co C1M7XVhbfu ,0,0,0,0
4539,going linings chopped shit niggas Gossip much t co EiHDJ4t9bA ,0,0,0,0
2362,Dallas Option Clinic March 8 9 Dallas TX The Citadel Kennesaw State 6A Illinois State Champs Carey Groves and ,0,0,0,0
8770, ya x89 ll beautiful t co UNC4KTF7fu ,0,0,0,0
7543, ammarise27 wants doesn x89 t care smh ,0,0,0,0
5576, RTSexy Pers fection ava mfc LIKE FOLLOW amp RT ,0,0,0,0
7324, MalcolmNance SenDuckworth people a x89 t co rlwCqrNuc4 ,0,0,0,0
3203,RT justDooDirty I m sorry I m not here for Griffin amp Sonny mourning Kiki Griffin knew her for 2 days and Sonny never cared abou ,0,0,0,0
9629,artist of the year is well deserved armys are so proud of you thank you for everything,0,0,0,0
4771, Asher Wolf Andrew Nolch charged defacing Eurydice Dixon memorial after young woman x89 s recent murder was x89 ,0,0,0,0
2851,chopped shoulders would i x89 m pretty y x89 all gotta person lmao ,0,0,0,0
7876,You don t have to gaf about me Lmfaooo amp don t be indirect weak ass hoe ,0,0,0,0
9580,amy and tyson just a little bit creepy,0,0,0,0
9898,dont like cheese but eats blue cheese have you had anything but kraft singles,0,0,0,0
10219,hope i can get to another event like this before the year is up heyyy selfie,0,0,0,0
7277,RT PhilippeReines Chuck amp Nancy Chuck amp Nancy Always both names Always Chuck 1st Nancy Pelosi is Speaker of the House of Representati ,0,0,0,0
3588, Dj Niner Fundamentals345 She shouldn t even be where she is That s fucking dumb as hell She has got to grow up ,1,1,0,0
7731,Kylie fucks Kim s bff Chyna s man amp Chyna then ruins their brother Then Khlo forces herself on another black ath ,0,0,0,0
10617,is back jan th will you be there to live tweet with,0,0,0,0
8706, He so x8f x89 x95 x8f sassy Ritwik back initial episodes entered l x89 t co ZMFcsceNo0 ,0,0,0,0
9878,did zana just call gianni john,0,0,0,0
2868, lovetoy ca That s a well trained girl ,1,1,0,0
5064,RT JacyKhan Thats the best thing letting Shah be just as it is with relaxation amp comfort Just being at home in messy hair amp just bloom ,0,0,0,0
7631,Nothing new He a white man supporting white supremacy Hoping every minority household amp other sane people that ,0,0,0,0
6500,FUCKING FUCKING until actually we x89 re going giving sassy x89 t co 3UiIZ84ZMx ,0,0,0,0
5554, x89 x89 n n x8d t co 46uxyu41F0 x8d n nfucking shaved pussy small po x89 t co SsJHdURo5l ,0,0,0,0
9527,a woman is the only person who can multitask keeping everyone happy amp content i believe every women is a leader,1,1,0,0
8398,RT kimmbeerlyy g no bitch can compare to me amp thats facts,1,0,0,1
6778,About to fuck around and accidentally board a flight to Hawaii ,0,0,0,0
10512,if alyse amp matt dont deliver theyll never live it down the price of arrogance is steep,0,0,0,0
9584,and at both the endsmagicians much love and,0,0,0,0
5384,All dumbasses who went to fight for ISIS made their choice they left America amp now want to come home I have no p ,0,0,0,0
4163, Lol might gotta activate DJZeeti facebook mean x89 t co K5iDUlVF2e ,0,0,0,0
8596, Repost natzmm nYou dirty paint fuckwhattheythink sassy x89 t co X2jxu7iWHX ,0,0,0,0
6267,Reese Witherspoon In Vogue With Daughter Ava 19 amp Mother Betty See 3 Generations ,0,0,0,0
5885,One of my most defeating moments was the night before I moved away from Florida when my sister revealed to me she f ,0,0,0,0
4293,RT thatsbellayt PHOTOSHOOT at Melrose ft Talliah amp Cousins ThatsBella via YouTube,0,0,0,0
9656,babes babes babesyoure so bloody annoying,1,1,0,0
10583,im thinking divorce is on the menu for desert,0,0,0,0
8849, You can t folks n nt co dw7eEVoibu ,0,0,0,0
9775,chilli soft shell crab couldnt be a better entree go team,0,0,0,0
7077,remember going places where hipsters Today cologne need sh x89 t co 7HblNCjy1M ,0,0,0,0
3555,RT TCJSHS SOFTBALL 1st Softball meeting of the year resulted in a lot of old amp new faces in attendance So excited for the season and to ,0,0,0,0
8483, danirojasgue NikkieTutorials beauty community these days Honestly fucking tired drama Everyone should x89 x89 ,0,0,0,0
8019, gwen no fear Marxism Wokeism gamergate minute ,0,0,0,0
6762,actually cannot people unnecessarily passive aggressive you x89 re being x89 sassy x89 x9d babe you x89 re being ,0,0,0,0
10552,ill pass on real women dont abandon their responsibilities,0,0,0,0
3526,RT fendalaust Plz RT I m looking for migrant sex workers who have lived amp worked in the UK to talk about their experiences of UK policy ,0,0,0,0
8201, mollieexRBLX x89 halloween dress total other girls anything abou x89 ,0,0,0,0
9460, Gordon being disrespectful hell I x89 m sorry would x89 real world x89 x9d Kudos f x89 t co ChEGKAQm2g ,0,0,0,0
7288,Hello creativebizhour our handmade pots are created using craftsmanship techniques combining textured clay amp gl ,0,0,0,0
6289, vicetone wall thru fire vax amp sorana bubblegum Ava max salt dua lipa kiss and make up abir young and rude Dav ,0,0,0,0
4076,Sucks to see society react in this manner when men cheat hes not an asshole hes just a cheater but the women shes ,0,0,0,0
10013,fylgia wins law firm of the year in the category law firms mkr congratulations,0,0,0,0
9250,Tryna plan ah party for Ava amp ion even know when my baby gonna be here ,0,0,0,0
4141,Check out what I just added to my closet on Poshmark Ava amp Viv 4X 3X Top Black Sweatshirt Peplum Top ,0,0,0,0
3255,Loving this Congrats OleMissMBB amp RebelCoachDavis ,0,0,0,0
10050,go amy and tyson and tyson,0,0,0,0
4676, Kolio pretentious abuses insults intimate wasn t exercise admit it ,0,0,0,0
5158,RT FrankiLoveMusic Please pray for this Momma amp her 7 year old daughter who went to heaven heartbreak ,0,0,0,0
4192,RT EXOUKC Baekhyun Kai amp Sehun s Billiards game on Lee Soo Geun s channel Thread All videos have English subtitles available weareon ,0,0,0,0
6195,RT Celeste pewter To echo some other tweets pay very close attention to the financing of this campaign Bookmark this now ,0,0,0,0
10582,im surprised that two supposedly professional ladies like mell and cyn would want to come across as arrogantly bitchy as they are,1,0,1,0
8873, Faiza Tg spelling errors nYou letters whole tweet urined ,0,0,0,0
8988, Me Fredo Bang hardbody chopped today ,0,0,0,0
9177,This is a stretch but what if someone like dreamhampton or ava were to make a documentary based on the false accusations against Mike ,0,0,0,0
3089,RT tiapogai51 Very sweet while she is peeing in toilet gt register All for free Note Verify Email to send msg to g ,0,0,0,0
6215,Bails revealed Emmerdale trial drama t co 598gX8NH81 MetroUK ,0,0,0,0
6113, Good idea free t co 19EMpdnXv7 ,0,0,0,0
9420,He s getting cheater tristan strikes again and he ll be fine while she gets snake slut whore kill yourself ,1,0,0,1
7418,Naughty America Wives On Vacation Ava Addams amp nbsp Eva Notty amp nbsp Jessy Jones Threesome Bigtits Milf on You ,0,0,0,0
8446, Idc still think awesome jay z amp Kanye chopped maybach ,0,0,0,0
9233,RT loser29908215 Hey I m a jailbait girl from SE London looking for a hookup anyone interested cumslut whore paypig sugardaddywa ,0,0,0,0
9607,any time lmk when the flight info is sent see you in texas,0,0,0,0
5085, Anything weighing heart stopping growing throw board ,0,0,0,0
6083,RT revrrlewis left b roll from russian state tv about trump s border wall h t JuliaDavisNews right b roll from today s fox amp friend ,0,0,0,0
9943,every coworker ive run into tonight has eressed such surprise at my cleaning up nicely,0,0,0,0
6757, WeLoveTrans tgrlzcom HereOnNeptune Samuel Verson1 Tgirlfan69 TGirlsAddict jockosrocket BiGirLz00 ,0,0,0,0
3251, SarahSpain I had a sports talk show at IMSLombard for a few months with Shaun M89 amp TonyJames93 You are abso ,0,0,0,0
6858, THEBROCKCSMITH 4 retweets amp i m eating fruit loops with vodka,0,0,0,0
2599, thekatiedrennen Katie is totally turning into one of those girls who gets married and forgets two years ago she wa ,0,0,0,0
4760,little speaking reminds forever granddaughter beautiful blonde sassy There x89 t co R1mCyqbNJM ,0,0,0,0
9573,am i the only identical twin that is offended by the half a brain comment,1,0,1,0
5794,RT SamLaxtonDJ Thrilled to present my forthcoming single Yana River selected by Somna amp Andy Moor as the AVA White 100th release out J ,0,0,0,0
4783, LaPrezz1 bajangal01 ava shaunking Actually according to his spokesman amp daughter they are filing motions for h ,0,0,0,0
6636,RT theresacamps not to be soft but like i really am dating the boy of my dreams,0,0,0,0
5792,no matter how many times i hear Ms Tracy s story it destroys me every time it leaves me crushed amp angry af this ,0,0,0,0
5628,Back to class attending Mastering Napa Valley AVA s amp Converting Wine IQ to Profit,0,0,0,0
2181,RT ilovechronicbud Do you ever get mad at the munchies I ll be overstuffed and bitching that slut little Debbie is always seducing me ,1,0,0,1
4683, HoneyyDipp Dex amp Ava are just petty She ll take his toys as he is taking hers and then they ll fight over th ,0,0,0,0
7004, MsAvaArmstrong 385parkplace Damn it Ava How effin easy is that SOBS Wanna ruin our country and that pisses me the fuck off ,0,0,0,0
9827,considering the australian soaps and now this im wondering are all australian girls under the age of moronic imbeciles,1,0,1,0
3247, AnamRizwan7 n n nShe mother daughter nShe nsh x89 ,0,0,0,0
8071, ava Perfect example of why you can t just BelieveWomen Also see Emmet Till I m saving this tweet Thanks Ava,0,0,0,0
2417,Less than a week before 96 Words For Love debuts take a listen to a sample of the audiobook ,0,0,0,0
7067, PiperGT RosieClaire10 They screwed up when they didn t play the triangle And Ava amp P6 was interesting but they dropped it ,0,0,0,0
6048,free teen porn first time hot sexey woman downloadfree porn movies creampire girl guys with abs having sex black se ,1,0,1,0
4101, DrSaqlainSh bitch brutally tortured minor servant starved MAJOR AMMARA media is x89 ,1,1,0,0
8223,RT vicesqueda02 AaronPadilla40 Ava amp I are so lucky to have you ,0,0,0,0
10058,go deb and rick you can do this,0,0,0,0
4240,NEW WEEK NEW READ step back in time amp let Ava amp Chase do their thing Now in Kindle Unlimited AARomance ,0,0,0,0
7031, There s enough actually scandalous going games industry Gamergate could ve actually s x89 t co XWVjLaJPzp ,0,0,0,0
4607,RT AvaMaxAccess In the same interview Ava told she unfortunately had to delay the release of Blood Sweat amp Tears since she still ha ,0,0,0,0
5000,Have a good day Fl me young daddy cumtribute teen virgin nude spanking choking schoolgirl cumslut ,1,0,1,0
4126,RT Maya P Friar Maya Penelope Savannah Hart Hunter Taken by CowboyFriarL Mother to Ava Grace amp CountryRebel Z Bestie t ,0,0,0,0
5023,Check out what I just added to my closet on Poshmark Ava amp Viv Red Faux Fur Coat via poshmarkapp shopmycloset,0,0,0,0
10099,good to hear that back fat is now a delicacy as ive always been quite conscious of mine,0,0,0,0
3350, ArchanaMH LazyEverything What she is not been abused 1 2 as much as he reallllllyyyyyy Okay I get that I m talk ,0,0,0,0
8686,I love Mann amp I love this film but my brain needs help with 1 major plot point Maybe scottderrickson kumail ,0,0,0,0
4953, GeneralHospital kinshriner Because Scott Baldwin is all that amp more Would love to see more of this GHLegacy amp h ,0,0,0,0
7810, yourpizdabol think really she s smart constantly sassy sassy you ,0,0,0,0
7293, Kokomothegreat Once a slut always a slut You can take a girl out of the ghetto but you can t take the ghetto out of the girl ,1,0,0,1
3512,I have 2 one of which was re occurring 1 I frequently got punished with No reading for fun 2 In 6th grade a ,0,0,0,0
3180, The bitch brutally tortured minor servant starved MAJOR AMMARA m x89 t co mgKnu7ZzjM ,1,0,1,0
4057, CraigCo62 sassy nHow adorable acting human nStupid wad ,0,0,0,0
5783,RT Mustangs A Team ARTS amp HUMANITIES Written Assessmt 1st Rachel Hwang also 10 in the STATE 3rd avankelly not pictured 4t ,0,0,0,0
2147,My point The internet needs chill J messed up but she don t deserve this crazy internet hate Kardashian s will f ,0,0,0,0
8098, burley bruh tryna sleep t co z8BA0igC2K ,0,0,0,0
6340, Imamofpeace these muslim married Hindu shameless bigots n nt co c4J9tUuGnD ,0,0,0,0
9098,I can t wait til my bd tries to come back around when ava is older and she calls him kordell instead of dad hahaha bitch,0,0,0,0
4879,With no cable we ve been looking for fun nursery rhymes amp educational shows on YouTube for the toddlers Really li ,0,0,0,0
3507,10 01 2019 11 26 Mollono Bass amp AVA Asante Choir of the sun ,0,0,0,0
8447,would shopping shop current takes there amp x89 bestbae daddy daddysgirl ,0,0,0,0
7874, Fools their money parted n nPeople power farce circus 2020 nAnywa x89 t co 15MESwPXj4 ,0,0,0,0
2872, neh223 nigga getting chopped whole dream shit ,1,0,1,0
8647, yoongi slut No one even considers me their sub I m all alone ,0,0,0,0
2452,I will never understand how girls can slut shame other girls for having male friends ,1,1,0,0
3214, Okay yeah a whole herd of dumb bitches trying to get out an escape room that s a good idea Ava 2k19,1,0,0,1
5001,RT 1989sheerans I ve seen some of my mutuals who like makeup talk about how cute zoella s packaging is for her new line and I agree If y ,0,0,0,0
8911, How anyone Halloween people scaring films about people getting chopped ,0,0,0,0
10057,go david n betty have faith,0,0,0,0
4198,When girls say there going on a girls trip wtf does that mean I guess you want to be a slut with your homegirls all weekend ,1,0,0,1
3447,RT JustJared Reese Witherspoon posed for her Vogue cover story with her mom Betty amp daughter Ava ,0,0,0,0
9482,me amp EllieRamroth in the newport creamery parking lot ,0,0,0,0
9419, Alt rammed n t co 51vhVZdKYN mellie hardcore Middle school blowjob spying on x89 t co zqhRTg2jmC ,0,0,0,0
5003, Oh scared don t being alone thunderstorms scardy kids I c x89 t co NfKsrsFtx1 ,0,0,0,0
10149,happy to all the strong and fierce women all over the globe,0,0,0,0
9870,did that pretentious twt of a woman just order a chefjudge out of her kitchen how bloody rude has she no manners whatsoever,1,1,0,0
4237, EWong Hapa being person calls might throat punch them Settling wine ,0,0,0,0
7684,that a male can post himself shirtless and not get bashed on but once a female has a nip slip the whole world is ca ,0,0,0,0
8590,I m sorry but this article is balls I think it was great to give girls the opportunity to see a female performer o ,0,0,0,0
7190,Another demonic reference in song amp on cover mk Here s an album for you Ava s Possessions Sean Ono Lennon ,0,0,0,0
5053,Y all some slut ass bitches for these pieceofyourlovechallenge ,1,0,0,1
2852, SpainandFitz SarahSpain jasonfitz 1 reason JaredGoff16 amp RamsNFL O stumbled down stretch McVay taking Goff ,0,0,0,0
4994, Juni massacre I had this one woman I helped that said about her daughter I hope she becomes a lesbian over being ,0,0,0,0
10188,hey its only been a little over a month since season came out thats pretty good for me,0,0,0,0
2673, SarahSpain ToddBrommelkamp SpainandFitz jasonfitz Managing a city ,0,0,0,0
2308, but sassy never chance probably laugh x89 t co n0YvLSbWpB ,0,0,0,0
8005, Runaw6y sensitive really notices every small change tone convo lack interest heart a x89 ,0,0,0,0
6102, OOC sorry sound sicko women this ,0,0,0,0
9044,Slut shame her and I ll fucking kill you ,1,0,1,0
7793,she is sleeping and letting her boyfriend play her pussy gt Then sign up Note Verify Emai ,1,0,0,1
9199,breathe innnnnnnnnn amp out while focusing solely on the rise and fall of your breathing,0,0,0,0
10328,i don t know how some guys get amazing girls and completely take it for granted and waste opportunities shit makes absol,0,0,0,0
8039, Beauties Angels girlswaynetwork MissLacyLennon Eliza22Ibarra kennajames21 Stillsbyalan Two Gorgeous beautiful ladies ,0,0,0,0
10359,i have to know did a camera man spend a whole day just taking various action shots of the clock,0,0,0,0
10326,i dont understand why kanter is trying to beef with lebron this is like when jim jones making diss tracks about jay z,0,0,0,0
8916,you d missionary creampie blowjob to x89 t co d5OwGqWBcH ,0,0,0,0
8385,she had seventeen Marlboros in her wet maw she is my slut my bitch my sexy gal her gay vagina is like ,1,0,0,1
4797,RT OrangeRomeda79 That dumb fuck has a hospital ,0,0,0,0
4648,RT sadgirlkms no one boy in high school im going to say a slur now,0,0,0,0
5798,late entire bottle heavy bottom Dutch unsalted butter chopped o x89 t co ukg5CA7bLf ,0,0,0,0
2663,i just got Apple Music amp I m cryin so beautiful,0,0,0,0
10262,how you could feel like a man knowing your girl providing everything for you you la dudes have no hustle,0,0,0,0
8570, This nigga tight would bitch hungry boots feening chopped ch x89 t co HpmNAvTdpv ,0,0,0,0
8357, AvaKoxxx livebunni Hi Ava i m a big fan Do your videos on your only fans of you fucking fans etc cone with the ,0,0,0,0
7880, MaxQuine bee It looked as if the two of them were going to have a war of words Victoria sneering a little as she ,0,0,0,0
4217,RT Anon decoder I ask every person who argues w me about Israel being responsible for 9 11 to Watch this video amp to continue the argument ,0,0,0,0
6268, Aainaghar are you serious Stop preaching first of all clean your clan first amp then come amp talk to me I ve been ,0,0,0,0
7849,RT calebmooreus yoko shimomura really snapped didn t she ,0,0,0,0
7532, MsAvaArmstrong Amen Ava hope u have a very happy day God Bless amp keep the gr8 tweets coming I always look 4ward to them all,0,0,0,0
2367,RT CSG Athletics Congrats to Anna Ray Ziegler Ava Fortney Nyah Funderburke amp Jordan Aurnou Rhees on finishing 2nd in the prelims this m ,0,0,0,0
7499, listen chill always earbuds loves wears earthy colors those x89 t co OMt8TJVbXk ,0,0,0,0
3397,CH 31 back on our bullshit angst amp softness the darhk trial comes to a close sara amp ava continue to be softe ,0,0,0,0
6808,RT landonromano shoutout to anybody dealing with depression you re strong as fuck and I am so proud of you your courage inspires me ,0,0,0,0
4961, cray campbell Oh absolutely For awhile now ,0,0,0,0
9240,RT goeshira1987 Let s Date amp Enjoy Fuck Naked girls are waiting for you right now SEX Dating Contact Me h ,1,0,0,1
8646, kandysin problem think myself friendly Twitter who x89 s little sassy ,0,0,0,0
3342,RT SAMANTHANTONIA I hate when my guy friends tell me to bring my girlfriends bitch u are my girlfriends,1,0,0,1
6798,RT moviesmusic th 4 Worldwide iTunes 1 Shallow Lady Gaga amp Bradley Cooper 2 Sweet but Psycho Ava Max 3 Nothing ,0,0,0,0
4842, lexxxx sanchez giggle definitely these cheeks jiggle t co qVRsADFroI ,0,0,0,0
3050, UMM trynna preach power while shaming discriminating backbiting other women litera x89 t co PmZ3gZWp1B ,0,0,0,0
9249, Let s remember Trump America Racist Again topic because that x89 t co X6lWJqPxOG ,0,0,0,0
4411,Bears fans Humor me We just lost our DC to the Broncos Gregg Williams was recently let go by the Browns amp their ,0,0,0,0
6931,Check out what I just added to my closet on Poshmark Ava amp Viv 3X Sweater Thick Knit White Silver ,0,0,0,0
6613,better ANYMORE Waffle House wafflehouseislife guiltypleasure t co uFDc8ndSZm ,0,0,0,0
4606, Aye fellas saying x89 sis x89 x9d tryna point woman woman x89 s y x89 all typing coming sassy ,0,0,0,0
9348, SarahSpain I first saw this episode of Trackdown posted during the 2016 campaign AMAZING,0,0,0,0
10551,ill host you do you can get record viewership again,0,0,0,0
2503,Nobody asks a guy whether he masturbates or not or we don t shame them for sleeping with many girls they brag abou ,0,0,0,0
4375,RT olesmeha86 He like fuck me bitch Oh my god his dick so big Oh my ass slut ass dick cock jailbait bbc gangbang cuckold ,0,0,0,0
7859, ava Thank you for using your platform to amplify this story the journey for freedom justice and equality continues ,0,0,0,0
8795,Zero The Everlasting Gaze Ava Adore Smashing Pumpkins Guitar Riffs amp Solos nofilter noedit noeffects ,0,0,0,0
8644, Everyday would every second precious little x89 x9d x95 x8f daddysgirl rylee x89 t co nkjWspDDnI ,0,0,0,0
7812,Hi it s Ava I revamped this to be a roblox Twitter ,0,0,0,0
2560, OgieNYC That s right Sargon capo s Veeh Ro ShortFatOtaku TheQuartering Mundane would b x89 ,0,0,0,0
6150, These bugggin talkn about fenix flexin OHGEESY SHORELINEMAFIA allat cuz x89 t co y2bl9OtyJU ,0,0,0,0
4301,phone conferences sounds making chopped screwed mix ,0,0,0,0
3976,If are you daiting RT for fuck amp DM for Blowjob Retweet amp like to see more Dating sex ,1,0,0,1
10437,i really hope these girls do a good desert,0,0,0,0
5437, btsblackpinksvt Sassy bitch couple Merciii x8f x8f x89 x9d x95 x8f x89 x9d x95 x8f t co YXqi299LVt ,1,0,0,1
9224, SarahSpain No Not everyone can be knowledgeable mostly unbiased and engaging Twitter is a great example of this,0,0,0,0
9982,finally off to nagoya for the grand prix final,0,0,0,0
3557,DM me for some private fun like and RT schoolgirl cumslut cockslut snap slut cumwhore jailbait ,0,0,0,0
3108,fuck wrong with Ava drug dealers,0,0,0,0
3224,Tlaib Apologizes For Impeach The Motherfucker Comment Meant To Say Imprison The Motherfucker Now I like the ,0,0,0,0
8685, jemelehill SarahSpain Can you amplify what these players are doing and the support that Mrs Ford has given the pl ,0,0,0,0
5705,Reese Witherspoon amp Ava Elizabeth Phillippe shopping trip in Beverly Hills ,0,0,0,0
3172,If a girl bangs 10 dudes in a few months she s considered a slut If a guy does it he s gay Definitely gay Giggles,0,0,0,0
2755, Which favourite n nThe Spice Girls Little Mix n n TOTP TopOfThePops SpiceGirls LittleMix ,0,0,0,0
9314, LexiLore ManyVids Such a good girl ,0,0,0,0
10571,im kind meh about that i have kids in the house im used to eating last and cold,0,0,0,0
10165,he a champ thou and we the champs,0,0,0,0
